YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA PLANTED in ACRES","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","PRODUCTION in $"
1971,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,332,000"," "," "," "," "," "," "
1971,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","75,000"," "," "," "," "," "," "
1971,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,919,000"," "," "," "," "," "," "
1971,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,000"," "," "," "," "," "," "
1971,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","19,000"," "," "," "," "," "," "
1971,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","120,000"," "," "," "," "," "," "
1971,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","50,000"," "," "," "," "," "," "
1971,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","980,000"," "," "," "," "," "," "
1971,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,750,000"," "," "," "," "," "," "
1971,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","569,000"," "," "," "," "," "," "
1971,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,787,000"," "," "," "," "," "," "
1971,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","110,000"," "," "," "," "," "," "
1971,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","40,000"," "," "," "," "," "," "
1971,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,469,000"," "," "," "," "," "," "
1971,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1971,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","565,000"," "," "," "," "," "," "
1971,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,862,000"," "," "," "," "," "," "
1971,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","801,000"," "," "," "," "," "," "
1971,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","709,000"," "," "," "," "," "," "
1971,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","75,000"," "," "," "," "," "," "
1971,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","84,000"," "," "," "," "," "," "
1971,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","720,000"," "," "," "," "," "," "
1971,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","114,000"," "," "," "," "," "," "
1971,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","101,000"," "," "," "," "," "," "
1971,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,212,000"," "," "," "," "," "," "
1971,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","74,000"," "," "," "," "," "," "
1972,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","39,000"," "," "," "," "," "," "
1972,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","564,000"," "," "," "," "," "," "
1972,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","35,000"," "," "," "," "," "," "
1972,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,120,000"," "," "," "," "," "," "
1972,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,650,000"," "," "," "," "," "," "
1972,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","220,000"," "," "," "," "," "," "
1972,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,720,000"," "," "," "," "," "," "
1972,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","80,000"," "," "," "," "," "," "
1972,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,680,000"," "," "," "," "," "," "
1972,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000"," "," "," "," "," "," "
1972,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","20,000"," "," "," "," "," "," "
1972,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","105,000"," "," "," "," "," "," "
1972,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","49,000"," "," "," "," "," "," "
1972,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","985,000"," "," "," "," "," "," "
1972,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,450,000"," "," "," "," "," "," "
1972,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","495,000"," "," "," "," "," "," "
1972,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,333,000"," "," "," "," "," "," "
1972,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","143,000"," "," "," "," "," "," "
1972,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","41,000"," "," "," "," "," "," "
1972,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,440,000"," "," "," "," "," "," "
1972,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1972,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","435,000"," "," "," "," "," "," "
1972,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,280,000"," "," "," "," "," "," "
1972,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","670,000"," "," "," "," "," "," "
1972,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","580,000"," "," "," "," "," "," "
1972,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","80,000"," "," "," "," "," "," "
1972,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","92,000"," "," "," "," "," "," "
1972,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","718,000"," "," "," "," "," "," "
1972,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","106,000"," "," "," "," "," "," "
1972,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","95,000"," "," "," "," "," "," "
1972,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,051,000"," "," "," "," "," "," "
1972,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","78,000"," "," "," "," "," "," "
1973,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","40,000"," "," "," "," "," "," "
1973,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","611,000"," "," "," "," "," "," "
1973,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","37,000"," "," "," "," "," "," "
1973,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,300,000"," "," "," "," "," "," "
1973,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,200,000"," "," "," "," "," "," "
1973,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","200,000"," "," "," "," "," "," "
1973,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,800,000"," "," "," "," "," "," "
1973,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","92,000"," "," "," "," "," "," "
1973,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,480,000"," "," "," "," "," "," "
1973,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000"," "," "," "," "," "," "
1973,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","21,000"," "," "," "," "," "," "
1973,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","120,000"," "," "," "," "," "," "
1973,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","60,000"," "," "," "," "," "," "
1973,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,070,000"," "," "," "," "," "," "
1973,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,550,000"," "," "," "," "," "," "
1973,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","544,000"," "," "," "," "," "," "
1973,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,300,000"," "," "," "," "," "," "
1973,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","137,000"," "," "," "," "," "," "
1973,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","41,000"," "," "," "," "," "," "
1973,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,490,000"," "," "," "," "," "," "
1973,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1973,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","500,000"," "," "," "," "," "," "
1973,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,870,000"," "," "," "," "," "," "
1973,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","720,000"," "," "," "," "," "," "
1973,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","750,000"," "," "," "," "," "," "
1973,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","90,000"," "," "," "," "," "," "
1973,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","90,000"," "," "," "," "," "," "
1973,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","754,000"," "," "," "," "," "," "
1973,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","105,000"," "," "," "," "," "," "
1973,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","100,000"," "," "," "," "," "," "
1973,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,200,000"," "," "," "," "," "," "
1973,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","86,000"," "," "," "," "," "," "
1974,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","44,000"," "," "," "," "," "," "
1974,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","639,000"," "," "," "," "," "," "
1974,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","38,000"," "," "," "," "," "," "
1974,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,520,000"," "," "," "," "," "," "
1974,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,940,000"," "," "," "," "," "," "
1974,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","205,000"," "," "," "," "," "," "
1974,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,110,000"," "," "," "," "," "," "
1974,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","95,000"," "," "," "," "," "," "
1974,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,800,000"," "," "," "," "," "," "
1974,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000"," "," "," "," "," "," "
1974,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","22,000"," "," "," "," "," "," "
1974,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","127,000"," "," "," "," "," "," "
1974,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","77,000"," "," "," "," "," "," "
1974,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,200,000"," "," "," "," "," "," "
1974,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,720,000"," "," "," "," "," "," "
1974,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","533,000"," "," "," "," "," "," "
1974,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,850,000"," "," "," "," "," "," "
1974,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","144,000"," "," "," "," "," "," "
1974,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","41,000"," "," "," "," "," "," "
1974,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,530,000"," "," "," "," "," "," "
1974,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1974,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","600,000"," "," "," "," "," "," "
1974,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,800,000"," "," "," "," "," "," "
1974,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","730,000"," "," "," "," "," "," "
1974,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,000,000"," "," "," "," "," "," "
1974,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","95,000"," "," "," "," "," "," "
1974,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","97,000"," "," "," "," "," "," "
1974,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","780,000"," "," "," "," "," "," "
1974,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","83,000"," "," "," "," "," "," "
1974,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","107,000"," "," "," "," "," "," "
1974,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,490,000"," "," "," "," "," "," "
1974,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","89,000"," "," "," "," "," "," "
1975,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","43,000"," "," "," "," "," "," "
1975,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","655,000"," "," "," "," "," "," "
1975,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","39,000"," "," "," "," "," "," "
1975,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,650,000"," "," "," "," "," "," "
1975,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","7,000,000"," "," "," "," "," "," "
1975,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","195,000"," "," "," "," "," "," "
1975,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000,000"," "," "," "," "," "," "
1975,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","86,000"," "," "," "," "," "," "
1975,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,500,000"," "," "," "," "," "," "
1975,NEBRASKA,31,"  ","   ",YEAR,CORN,IRRIGATED,"3,612,000"," "," "," "," "," "," "
1975,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000"," "," "," "," "," "," "
1975,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","23,000"," "," "," "," "," "," "
1975,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","138,000"," "," "," "," "," "," "
1975,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","100,000"," "," "," "," "," "," "
1975,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,230,000"," "," "," "," "," "," "
1975,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,750,000"," "," "," "," "," "," "
1975,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","500,000"," "," "," "," "," "," "
1975,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,600,000"," "," "," "," "," "," "
1975,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","128,000"," "," "," "," "," "," "
1975,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","43,000"," "," "," "," "," "," "
1975,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,550,000"," "," "," "," "," "," "
1975,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1975,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","620,000"," "," "," "," "," "," "
1975,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,570,000"," "," "," "," "," "," "
1975,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","780,000"," "," "," "," "," "," "
1975,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,250,000"," "," "," "," "," "," "
1975,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","100,000"," "," "," "," "," "," "
1975,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","100,000"," "," "," "," "," "," "
1975,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","772,000"," "," "," "," "," "," "
1975,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","92,000"," "," "," "," "," "," "
1975,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","104,000"," "," "," "," "," "," "
1975,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,500,000"," "," "," "," "," "," "
1975,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","81,000"," "," "," "," "," "," "
1976,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","43,000"," "," "," "," "," "," "
1976,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","740,000"," "," "," "," "," "," "
1976,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","43,000"," "," "," "," "," "," "
1976,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,800,000"," "," "," "," "," "," "
1976,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","7,200,000"," "," "," "," "," "," "
1976,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","240,000"," "," "," "," "," "," "
1976,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,200,000"," "," "," "," "," "," "
1976,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","86,000"," "," "," "," "," "," "
1976,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,850,000"," "," "," "," "," "," "
1976,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000"," "," "," "," "," "," "
1976,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","24,000"," "," "," "," "," "," "
1976,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","161,000"," "," "," "," "," "," "
1976,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","125,000"," "," "," "," "," "," "
1976,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,260,000"," "," "," "," "," "," "
1976,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,050,000"," "," "," "," "," "," "
1976,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","510,000"," "," "," "," "," "," "
1976,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,100,000"," "," "," "," "," "," "
1976,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","145,000"," "," "," "," "," "," "
1976,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1976,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,630,000"," "," "," "," "," "," "
1976,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1976,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","750,000"," "," "," "," "," "," "
1976,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,200,000"," "," "," "," "," "," "
1976,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","890,000"," "," "," "," "," "," "
1976,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,700,000"," "," "," "," "," "," "
1976,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","100,000"," "," "," "," "," "," "
1976,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","101,000"," "," "," "," "," "," "
1976,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","875,000"," "," "," "," "," "," "
1976,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","107,000"," "," "," "," "," "," "
1976,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","104,000"," "," "," "," "," "," "
1976,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,700,000"," "," "," "," "," "," "
1976,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","81,000"," "," "," "," "," "," "
1977,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1977,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","730,000"," "," "," "," "," "," "
1977,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","44,000"," "," "," "," "," "," "
1977,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000,000"," "," "," "," "," "," "
1977,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,900,000"," "," "," "," "," "," "
1977,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","250,000"," "," "," "," "," "," "
1977,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,900,000"," "," "," "," "," "," "
1977,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","90,000"," "," "," "," "," "," "
1977,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","7,150,000"," "," "," "," "," "," "
1977,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000"," "," "," "," "," "," "
1977,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","26,000"," "," "," "," "," "," "
1977,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","149,000"," "," "," "," "," "," "
1977,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","135,000"," "," "," "," "," "," "
1977,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,375,000"," "," "," "," "," "," "
1977,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,000,000"," "," "," "," "," "," "
1977,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","620,000"," "," "," "," "," "," "
1977,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,900,000"," "," "," "," "," "," "
1977,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","140,000"," "," "," "," "," "," "
1977,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1977,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,665,000"," "," "," "," "," "," "
1977,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1977,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","825,000"," "," "," "," "," "," "
1977,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,000,000"," "," "," "," "," "," "
1977,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","900,000"," "," "," "," "," "," "
1977,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,800,000"," "," "," "," "," "," "
